6	4	0	-0.858591619	-3.25E-04	-4.65E-18
6.5	4	0	-0.858487106445	-2.31E-04	5.56E-17
7	4	0	-0.858402760062	-1.06E-04	5.89E-17
7.5	4	0	-0.858452465979	-2.79E-05	-8.88E-20
0	6	0	-0.858355960579	2.33E-20	-1.31E-33
0.5	6	0	-0.858421526658	2.43E-04	1.13E-17
1	6	0	-0.858594097851	4.77E-04	3.15E-17
1.5	6	0	-0.858834998296	6.19E-04	3.80E-17
2	6	0	-0.859126513935	6.54E-04	-2.75E-17
2.5	6	0	-0.859426979096	5.62E-04	-4.66E-17
3	6	0	-0.859737852772	3.37E-04	-6.79E-19
3.5	6	0	-0.859935750101	-1.23E-05	-4.99E-17
4	6	0	-0.859941926714	-4.63E-04	-6.74E-17
4.5	6	0	-0.859778035483	-9.48E-04	2.11E-17
5	6	0	-0.859414980084	-1.39E-03	-4.60E-17
5.5	6	0	-0.858915151431	-1.62E-03	4.46E-17
6	6	0	-0.858139747681	-1.56E-03	6.46E-17
6.5	6	0	-0.857500758666	-1.30E-03	4.53E-17
7	6	0	-0.857035093473	-7.57E-04	2.80E-17
7.5	6	0	-0.856747659201	-1.74E-04	9.21E-17
0	8	0	-0.855785464745	5.36E-36	-3.13E-49
0.5	8	0	-0.856031247169	1.18E-03	-5.92E-18
1	8	0	-0.856676685829	2.20E-03	5.60E-17
1.5	8	0	-0.857576468056	3.01E-03	2.95E-17
2	8	0	-0.858788415235	3.61E-03	5.58E-17
